date,912101A,912105A,915011A,915206A,917107A
1911-01-01,0.888126,0.960759,8e-05,0.0,3.61236
1911-01-02,0.059389,0.042992,0.0,0.0,14.048487
1911-01-03,0.00672,0.006064,0.000605,0.0,9.106603
1911-01-04,0.47565,0.332438,6.308716,0.0,4.968473
1911-01-05,6.305967,5.203287,10.507094,3.189023,53.80346
1911-01-06,19.329692,17.138085,11.830371,22.584424,7.216511
1911-01-07,63.579042,62.32009,23.619325,70.505379,1.216585
1911-01-08,40.0894,39.320283,9.110622,235.911442,7.53396
1911-01-09,15.421943,15.447841,43.007252,157.34409,19.964494
1911-01-10,0.443637,0.431732,74.550357,1.26541,11.753591
1911-01-11,2e-06,2e-06,4.002225,0.0,5.709537
1911-01-12,0.0,0.0,0.340828,0.0,3.498555
1911-01-13,0.0,0.0,0.0004,0.0,0.017666
1911-01-14,0.0,0.0,0.0,0.0,0.000307
1911-01-15,0.0,0.0,0.0,0.0,0.0
1911-01-16,0.0,0.0,0.0,0.0,0.041016
1911-01-17,9e-06,1e-05,0.0,0.0,3.7e-05
1911-01-18,1.5e-05,5e-06,1.3325,0.0,0.0
1911-01-19,0.08892,0.058129,9.570913,0.0,4.47275
1911-01-20,0.0,0.0,0.016185,0.0,1.212117
1911-01-21,0.0,0.0,0.000966,0.0,2.287926
1911-01-22,0.000166,0.000183,3.924533,0.0,0.0
1911-01-23,0.071505,0.057161,0.272688,2.708038,2.032514
1911-01-24,1.736521,1.811371,0.104983,3.540484,1.766105
1911-01-25,9.019721,8.804537,0.425678,0.242076,3.42268
1911-01-26,0.77947,0.601489,8.731356,0.412577,4.742386
1911-01-27,0.929987,0.959835,34.821529,0.0,8.348026
1911-01-28,0.026076,0.020368,27.190474,0.0,29.125447
1911-01-29,0.898347,0.533496,40.064077,0.0,5.723289
1911-01-30,0.861062,0.704355,44.37381,0.0,32.438897
1911-01-31,3.393241,2.031085,3.434169,0.0,24.61365
1911-02-01,8.897345,7.071935,26.751851,28.220329,12.39368
1911-02-02,0.488867,0.480442,34.900568,5.067006,19.991865
1911-02-03,0.109945,0.116254,0.134787,0.0,1.078476
1911-02-04,1.583386,1.639791,1.22604,2.542397,8.4e-05
1911-02-05,4.839011,5.162618,0.000623,5.087405,10.238026
1911-02-06,0.390622,0.391296,0.064348,0.0,5.483521
1911-02-07,5.926812,6.392076,0.087857,4.438664,0.83979
1911-02-08,0.000735,0.00081,0.047092,0.0,12.351544
1911-02-09,0.0,0.0,0.624297,0.0,0.567458
1911-02-10,0.0,0.0,1.713824,0.0,0.05519
1911-02-11,0.000102,0.000113,2.997924,0.202959,35.828481
1911-02-12,0.0,0.0,7.876879,0.0,11.32762
1911-02-13,0.242389,0.252825,1.889743,0.0,0.0
1911-02-14,0.426038,0.459496,0.0,0.0,0.001257
1911-02-15,0.036031,0.023792,3.883249,0.0,0.0
1911-02-16,0.000176,8.5e-05,4.416007,0.0,0.216125
1911-02-17,0.226208,0.231271,67.40913,0.724286,3.546302
1911-02-18,0.0,0.0,5.149173,0.0,6.348676
1911-02-19,0.0,0.0,0.0,0.0,39.570892
1911-02-20,0.000164,0.000181,0.447747,0.0,8.149233
1911-02-21,0.130989,0.143601,0.0,0.0,2.848411
1911-02-22,7.613598,8.043274,0.000112,0.0,0.003543
1911-02-23,1.585421,1.602249,0.000636,0.0,0.117483
1911-02-24,0.0,0.0,0.0,0.0,0.000174
1911-02-25,0.0,0.0,0.000104,0.0,0.000734
1911-02-26,0.000181,0.00019,0.436629,0.0,0.910142
1911-02-27,0.0,0.0,0.082415,0.0,0.013793
1911-02-28,0.000489,0.000539,0.000154,0.0,0.023327
1911-03-01,0.0,0.0,0.0,0.0,0.042939
1911-03-02,0.0,0.0,0.0,0.0,0.000605
1911-03-03,0.0,0.0,0.0,0.0,0.002045
1911-03-04,0.0,0.0,0.00044,0.0,0.015461
1911-03-05,0.0,0.0,0.0,0.0,0.0
1911-03-06,7.7e-05,8.3e-05,0.0,0.0,0.012597
1911-03-07,0.183167,0.129207,0.0,0.0,0.008003
1911-03-08,0.0,0.0,0.0,0.0,0.003209
1911-03-09,0.0,0.0,0.0,0.0,0.014423
1911-03-10,0.0,0.0,0.0,0.0,1.080174
1911-03-11,0.0,0.0,0.000115,0.0,0.014921
1911-03-12,0.168607,0.185181,0.000254,0.0,0.027797
1911-03-13,0.0,0.0,0.0,0.0,0.001686
1911-03-14,0.0,0.0,0.0,0.0,0.0
1911-03-15,0.0,0.0,0.0,0.0,0.003516
1911-03-16,0.0,0.0,0.00413,0.0,0.063642
1911-03-17,0.0,0.0,2.427691,0.0,21.795635
1911-03-18,10.331161,8.238441,0.670062,0.0,1.023914
1911-03-19,13.845304,13.84371,0.0,1.56591,0.0
1911-03-20,28.565479,28.959667,0.0,3.60309,0.00411
1911-03-21,1e-06,1e-06,0.0,0.0,0.007941
1911-03-22,0.0,0.0,0.0,0.0,0.020826
1911-03-23,0.0,0.0,0.0,0.0,0.798225
1911-03-24,0.0,0.0,0.252036,0.0,0.007359
1911-03-25,0.002675,0.002953,0.164054,0.0,0.0876
1911-03-26,0.97031,0.669979,3.699208,0.0,4.988678
1911-03-27,1.741708,1.881293,11.401837,0.0,0.005914
1911-03-28,0.384575,0.397784,3.129014,0.0,10.655923
1911-03-29,0.04144,0.036215,3.234867,3.196806,1.641136
1911-03-30,9.7e-05,0.000104,1.793175,0.0,0.809919
1911-03-31,0.0,0.0,2.670173,0.0,33.530971
1911-04-01,0.000103,0.000108,5.286278,0.0,51.783838
1911-04-02,0.000293,0.000311,2.178104,0.0,44.573793
1911-04-03,0.029309,0.031321,4.34873,2.283724,3.055784
1911-04-04,3.594818,2.642763,0.01996,26.262635,1.148255
1911-04-05,1.340542,1.032339,15.332016,12.618646,0.0
1911-04-06,13.450669,13.686182,8.741023,14.698807,3.582361
1911-04-07,0.905561,0.856053,2.04628,1.485619,0.001419
1911-04-08,0.0,0.0,0.0,0.0,0.862505
1911-04-09,0.0,0.0,0.404529,0.0,0.160638
1911-04-10,0.1081,0.060078,0.050374,0.011984,0.191965
1911-04-11,3.004637,2.879782,0.0,8.594091,0.294327
1911-04-12,4.326747,4.648136,0.0,0.0,0.000116
1911-04-13,0.033178,0.036621,0.000445,0.02208,0.001008
1911-04-14,0.563191,0.596469,0.038639,0.083852,0.00274
1911-04-15,6.212387,6.384759,1.083184,5.31636,0.66749
1911-04-16,20.52845,20.744561,34.107477,15.109025,0.0
1911-04-17,1.852041,1.80534,50.572001,5.968138,62.701465
1911-04-18,0.0,0.0,0.006356,0.0,0.60755
1911-04-19,0.0,0.0,0.0,0.0,0.01991
1911-04-20,0.0,0.0,0.00016,0.0,0.0
1911-04-21,0.0,0.0,0.0,0.0,0.0
1911-04-22,0.0,0.0,0.0,0.0,0.0
1911-04-23,0.0,0.0,0.0,0.0,0.0
1911-04-24,0.0,0.0,0.0,0.0,0.0
1911-04-25,0.0,0.0,0.0,0.0,0.0
1911-04-26,0.0,0.0,0.0,0.0,0.0
1911-04-27,0.0,0.0,0.0,0.0,0.0
1911-04-28,0.0,0.0,0.0,0.0,0.0
1911-04-29,0.0,0.0,0.0,0.0,0.0
1911-04-30,0.0,0.0,0.0,0.0,0.0
1911-05-01,0.0,0.0,0.0,0.0,0.0
1911-05-02,0.0,0.0,0.0,0.0,0.0
1911-05-03,0.0,0.0,0.0,0.0,0.0
1911-05-04,0.0,0.0,0.0,0.0,0.0
1911-05-05,0.0,0.0,0.0,0.0,0.0
1911-05-06,0.0,0.0,0.0,0.0,0.0
1911-05-07,0.0,0.0,0.0,0.0,0.0
1911-05-08,0.0,0.0,0.000432,0.0,0.0
1911-05-09,0.0,0.0,6.8e-05,0.0,0.033649
1911-05-10,0.0,0.0,0.0,0.0,6.3e-05
1911-05-11,0.0,0.0,0.0,0.0,0.0
1911-05-12,0.0,0.0,0.0,0.0,0.0
1911-05-13,0.0,0.0,0.0,0.0,0.0
1911-05-14,0.0,0.0,0.0,0.0,0.0
1911-05-15,0.0,0.0,0.0,0.0,0.0
1911-05-16,0.0,0.0,0.0,0.0,0.0
1911-05-17,0.0,0.0,0.020031,0.0,0.0
1911-05-18,0.0,0.0,0.0,0.0,0.0
1911-05-19,0.0,0.0,0.0,0.0,0.0
1911-05-20,0.0,0.0,0.0,0.0,0.0
1911-05-21,0.0,0.0,0.0,0.0,0.0
1911-05-22,0.0,0.0,0.0,0.0,0.0
1911-05-23,0.0,0.0,0.0,0.0,0.0
1911-05-24,0.0,0.0,0.0,0.0,0.0
1911-05-25,0.0,0.0,0.0,0.0,6.3e-05
1911-05-26,0.0,0.0,0.0,0.0,0.0
1911-05-27,0.0,0.0,0.0,0.0,0.0
1911-05-28,0.0,0.0,0.08402,0.0,0.0
1911-05-29,0.0,0.0,0.000231,0.0,0.0
1911-05-30,0.0,0.0,0.0,0.0,0.0
1911-05-31,0.0,0.0,0.0,0.0,0.0
1911-06-01,0.0,0.0,0.0,0.0,0.0
1911-06-02,0.0,0.0,0.0,0.0,0.0
1911-06-03,0.0,0.0,0.0,0.0,0.0
1911-06-04,0.0,0.0,0.0,0.0,0.0
1911-06-05,0.0,0.0,0.0,0.0,0.0
1911-06-06,0.0,0.0,0.0,0.0,0.0
1911-06-07,0.0,0.0,0.0,0.0,0.0
1911-06-08,0.0,0.0,0.0,0.0,0.0
1911-06-09,0.0,0.0,0.0,0.0,0.0
1911-06-10,0.0,0.0,0.0,0.0,0.0
1911-06-11,0.0,0.0,0.0,0.0,0.0
1911-06-12,0.0,0.0,0.0,0.0,0.0
1911-06-13,0.0,0.0,0.0,0.0,0.0
1911-06-14,0.0,0.0,0.0,0.0,0.0
1911-06-15,0.0,0.0,0.000508,0.0,0.000691
1911-06-16,0.0,0.0,0.00078,0.0,0.001243
1911-06-17,0.0,0.0,0.0,0.0,0.0
1911-06-18,0.0,0.0,0.0,0.0,0.0
1911-06-19,0.0,0.0,0.0,0.0,0.0
1911-06-20,0.0,0.0,0.0,0.0,0.0
1911-06-21,0.0,0.0,0.0,0.0,0.0
1911-06-22,0.0,0.0,0.0,0.0,0.0
1911-06-23,0.0,0.0,0.0,0.0,0.0
1911-06-24,0.0,0.0,0.0,0.0,0.000256
1911-06-25,0.0,0.0,0.000508,0.0,0.000442
1911-06-26,0.0,0.0,0.00078,0.0,0.000844
1911-06-27,0.0,0.0,0.000558,0.0,0.000378
1911-06-28,0.0,0.0,0.000895,0.0,0.001114
1911-06-29,0.0,0.0,0.002268,0.0,0.159117
1911-06-30,0.0,0.0,0.048205,0.0,0.058416
1911-07-01,0.0,0.0,0.000991,0.0,0.000383
1911-07-02,0.0,0.0,0.000626,0.0,0.00289
1911-07-03,0.0,0.0,0.000946,0.0,0.001238
1911-07-04,0.0,0.0,0.000512,0.0,0.000286
1911-07-05,0.158261,0.172962,0.000892,0.0,0.001531
1911-07-06,0.47701,0.526497,0.0,4.409279,0.001546
1911-07-07,0.010337,0.007091,0.048622,2.63036,6.1e-05
1911-07-08,0.0,0.0,0.0,0.0,0.0
1911-07-09,0.0,0.0,0.0,0.0,0.0
1911-07-10,0.0,0.0,0.0,0.0,0.0
1911-07-11,0.0,0.0,0.0,0.0,0.0
1911-07-12,0.0,0.0,0.0,0.0,0.0
1911-07-13,0.0,0.0,0.0,0.0,0.0
1911-07-14,0.0,0.0,0.0,0.0,0.0
1911-07-15,0.0,0.0,0.0,0.0,0.0
1911-07-16,0.0,0.0,0.0,0.0,7e-06
1911-07-17,0.0,0.0,0.0,0.0,0.0
1911-07-18,0.0,0.0,0.0,0.0,0.0
1911-07-19,0.0,0.0,0.0,0.0,0.0
1911-07-20,0.0,0.0,0.0,0.0,0.0
1911-07-21,0.0,0.0,0.0,0.0,0.0
1911-07-22,0.0,0.0,0.0,0.0,0.0
1911-07-23,0.0,0.0,0.0,0.0,0.0
1911-07-24,0.0,0.0,0.0,0.0,0.0
1911-07-25,0.0,0.0,0.0,0.0,0.0
1911-07-26,0.0,0.0,0.0,0.0,0.0
1911-07-27,0.0,0.0,0.0,0.0,0.0
1911-07-28,0.0,0.0,0.0,0.0,0.0
1911-07-29,0.0,0.0,0.0,0.0,0.0
1911-07-30,0.0,0.0,0.0,0.0,0.0
1911-07-31,0.0,0.0,0.0,0.0,0.0
1911-08-01,0.0,0.0,0.0,0.0,0.0
1911-08-02,0.0,0.0,0.0,0.0,0.0
1911-08-03,0.0,0.0,0.0,0.0,0.0
1911-08-04,0.0,0.0,0.0,0.0,0.0
1911-08-05,0.0,0.0,0.0,0.0,0.0
1911-08-06,0.0,0.0,0.0,0.0,0.0
1911-08-07,0.0,0.0,0.0,0.0,0.0
1911-08-08,0.0,0.0,0.0,0.0,0.0
1911-08-09,0.0,0.0,0.0,0.0,0.0
1911-08-10,0.0,0.0,0.0,0.0,0.0
1911-08-11,0.0,0.0,0.0,0.0,0.00097
1911-08-12,0.0,0.0,0.0,0.0,0.002674
1911-08-13,0.0,0.0,0.0,0.0,0.000686
1911-08-14,0.0,0.0,0.0,0.0,0.000686
1911-08-15,0.0,0.0,0.0,0.0,0.0
1911-08-16,0.0,0.0,0.0,0.0,0.0
1911-08-17,0.0,0.0,0.0,0.0,0.0
1911-08-18,0.0,0.0,0.0,0.0,0.0
1911-08-19,0.0,0.0,0.0,0.0,0.0
1911-08-20,0.0,0.0,0.044512,0.0,0.000419
1911-08-21,0.0,0.0,0.0,0.0,0.0
1911-08-22,0.0,0.0,0.0,0.0,0.0
1911-08-23,0.004533,0.003819,0.0,1.317958,0.0
1911-08-24,0.0,0.0,0.0,0.0,0.0
1911-08-25,0.0,0.0,0.0,0.0,0.0
1911-08-26,0.0,0.0,0.0,0.0,0.0
1911-08-27,0.0,0.0,0.0,0.0,0.0
1911-08-28,0.0,0.0,0.0,0.0,0.0
1911-08-29,0.0,0.0,0.0,0.0,0.0
1911-08-30,0.0,0.0,0.0,0.0,0.0
1911-08-31,0.0,0.0,0.0,0.0,0.0
1911-09-01,0.0,0.0,0.0,0.0,0.0
1911-09-02,0.0,0.0,0.0,0.0,0.0
1911-09-03,0.0,0.0,0.0,0.0,0.0
1911-09-04,0.0,0.0,0.0,0.0,0.0
1911-09-05,0.0,0.0,0.0,0.0,0.0
1911-09-06,0.0,0.0,0.0,0.0,0.0
1911-09-07,0.0,0.0,0.0,0.0,0.0
1911-09-08,0.0,0.0,0.0,0.0,0.0
1911-09-09,0.0,0.0,0.0,0.0,0.0
1911-09-10,0.0,0.0,0.0,0.0,0.0
1911-09-11,0.0,0.0,0.0,0.0,0.0
1911-09-12,0.0,0.0,0.0,0.0,0.0
1911-09-13,0.0,0.0,0.0,0.0,0.0
1911-09-14,0.0,0.0,0.0,0.0,0.000631
1911-09-15,0.0,0.0,0.0,0.0,0.0
1911-09-16,0.0,0.0,0.0,0.0,0.0
1911-09-17,0.0,0.0,0.0,0.0,0.0
1911-09-18,0.0,0.0,0.0,0.0,0.0
1911-09-19,0.0,0.0,0.0,0.0,0.0
1911-09-20,0.0,0.0,0.0,0.0,0.0
1911-09-21,0.0,0.0,2e-06,0.0,0.0
1911-09-22,0.003489,0.003484,0.0,0.576196,0.0
1911-09-23,0.0,0.0,0.0,0.0,0.0
1911-09-24,0.0,0.0,0.0,0.0,0.0
1911-09-25,0.0,0.0,0.0,0.0,0.0
1911-09-26,0.0,0.0,0.0,0.0,0.0
1911-09-27,0.000417,0.00046,0.0,0.0,0.0
1911-09-28,0.727758,0.772896,0.0,0.0,0.0
1911-09-29,2.105287,2.269841,0.0,0.007594,0.0
1911-09-30,6.369358,6.891464,0.140059,6.62284,0.0
1911-10-01,4.284591,4.686292,0.002717,3.557218,0.004532
1911-10-02,0.0,0.0,0.002741,0.0,0.064877
1911-10-03,0.0,0.0,0.0962,0.0,0.0
1911-10-04,0.0,0.0,0.0,0.0,8.6e-05
1911-10-05,0.0,0.0,0.0,0.0,0.0
1911-10-06,0.003888,0.004278,0.0,0.0,0.0
1911-10-07,0.001126,0.001201,0.349032,0.0,0.001656
1911-10-08,1.9e-05,2.1e-05,0.0,0.0,1.2e-05
1911-10-09,0.031605,0.022488,8.190873,0.0,0.010565
1911-10-10,0.0,0.0,5.474915,0.0,0.681293
1911-10-11,0.0,0.0,0.000449,0.0,0.057664
1911-10-12,0.0,0.0,0.0,0.0,0.0
1911-10-13,0.0,0.0,0.0,0.0,0.0
1911-10-14,0.0,0.0,0.0,0.0,0.0
1911-10-15,0.0,0.0,0.0,0.0,0.0
1911-10-16,0.0,0.0,0.14901,0.0,0.0
1911-10-17,0.0,0.0,0.0,0.0,2e-06
1911-10-18,0.001628,0.001686,0.000206,0.231691,0.0
1911-10-19,0.0,0.0,0.000626,0.0,0.003876
1911-10-20,0.0,0.0,1.6e-05,0.0,0.004053
1911-10-21,0.0,0.0,0.399795,0.0,0.0
1911-10-22,0.0,0.0,0.0,0.0,0.0
1911-10-23,0.0,0.0,0.0,0.0,0.0
1911-10-24,0.0,0.0,0.0,0.0,0.0
1911-10-25,0.0,0.0,0.0,0.0,0.0
1911-10-26,0.0,0.0,0.0,0.0,0.0
1911-10-27,2.9e-05,3.3e-05,0.684351,0.0,0.0
1911-10-28,0.000201,0.000128,1.147174,0.0,1.004425
1911-10-29,0.0,0.0,0.0,0.0,2e-06
1911-10-30,0.328057,0.351971,0.0,0.0,0.0
1911-10-31,1.211389,1.315848,6.9e-05,0.0,0.00071
1911-11-01,0.003529,0.003874,0.0,0.0,0.0
1911-11-02,0.0,0.0,0.0,0.0,0.0
1911-11-03,0.0,0.0,0.0,0.0,0.0
1911-11-04,0.0,0.0,0.0,0.0,0.0
1911-11-05,0.0,0.0,0.0,0.0,0.002148
1911-11-06,6.991512,7.557721,0.0,0.0,0.013462
1911-11-07,0.21442,0.229714,0.0,1.339558,0.0
1911-11-08,0.0,0.0,0.0,0.0,0.0
1911-11-09,0.0,0.0,0.0,0.0,0.0
1911-11-10,0.0,0.0,0.0,0.0,0.0
1911-11-11,0.004926,0.005437,0.0,0.0,0.0
1911-11-12,0.000254,0.000279,0.0,0.0,0.0
1911-11-13,0.0,0.0,0.0,0.0,0.0
1911-11-14,0.0,0.0,0.001239,0.0,0.0
1911-11-15,0.000222,0.000245,0.012124,0.0,6.7e-05
1911-11-16,0.001314,0.001451,0.029868,0.685005,0.0
1911-11-17,0.000549,0.000603,0.0,0.002312,0.000116
1911-11-18,10.828392,10.283013,0.0,8.907748,0.001656
1911-11-19,0.000675,0.000745,0.000595,0.0,0.002259
1911-11-20,1.359872,1.41949,0.0,0.675934,0.001031
1911-11-21,2.511498,1.828823,0.0,6.511586,0.000944
1911-11-22,2.575231,2.743121,5.4e-05,7.068056,0.015639
1911-11-23,53.147125,54.659933,0.00017,33.308628,0.001136
1911-11-24,0.214942,0.233001,0.0,3.71647,0.0
1911-11-25,12.621634,13.127889,0.142899,3.833116,0.0
1911-11-26,3.154824,3.202387,19.785561,5.829464,4.111678
1911-11-27,5.983012,5.212098,11.220994,30.624579,13.860037
1911-11-28,9.744328,8.976837,18.477524,15.016051,61.531393
1911-11-29,5.94079,4.984877,0.307846,42.050743,5.230944
1911-11-30,6.929129,7.286996,0.0,0.000318,0.706871
1911-12-01,0.121914,0.132812,0.0,0.0,0.0
1911-12-02,0.028657,0.031535,0.0,0.0,0.000343
1911-12-03,0.005123,0.005615,0.001249,0.0,0.030042
1911-12-04,1.911018,1.93115,1.090454,9.77178,0.114317
1911-12-05,15.418846,16.478098,0.0,0.0,0.003529
1911-12-06,0.456568,0.341764,0.0,0.0,0.0
1911-12-07,0.004773,0.005238,11.758532,0.0,0.0
1911-12-08,1.084855,1.12578,6.869432,0.0,1.712439
1911-12-09,0.37635,0.264022,1.412315,0.0,8.57225
1911-12-10,0.009411,0.010387,8.325289,0.0,2.806395
1911-12-11,0.035529,0.023218,0.846142,0.0,0.026768
1911-12-12,0.528285,0.536493,0.0,1.033235,0.0
1911-12-13,0.234854,0.172092,0.006466,0.0,0.0
1911-12-14,1.062319,1.022215,2.480562,0.0,0.0
1911-12-15,0.067964,0.071959,0.292049,2.266474,1.300202
1911-12-16,0.291144,0.164358,6.76797,2.568152,1.698323
1911-12-17,2.110921,1.994318,8.022094,7.262296,0.006532
1911-12-18,0.095351,0.087942,0.009213,0.0,2.500972
1911-12-19,0.0001,0.000111,0.010423,0.0,0.35222
1911-12-20,0.0,0.0,6.744818,0.0,3.529903
1911-12-21,0.0,0.0,0.0,0.0,0.0
1911-12-22,1.4e-05,3e-06,0.0,0.0,3.525891
1911-12-23,0.0,0.0,0.0,0.0,5.7e-05
1911-12-24,0.0,0.0,0.0,0.0,0.0
1911-12-25,0.0,0.0,0.0,0.0,2.465211
1911-12-26,0.0,0.0,1.463962,0.0,1.283012
1911-12-27,0.03753,0.041425,0.0,0.0,0.149292
1911-12-28,0.000429,0.000464,1.512077,0.137285,0.015636
1911-12-29,0.034816,0.038429,0.0,0.0,44.697214
1911-12-30,0.103987,0.114461,0.020438,0.0,0.001295
1911-12-31,2.598981,2.765212,0.000442,3.787115,0.003066
1912-01-01,2.22529,2.262283,0.840354,0.305916,0.0
1912-01-02,0.947084,0.803087,2.669436,0.023126,5.859561
1912-01-03,0.182576,0.150079,11.982952,4.821663,0.0
1912-01-04,8.212106,8.286441,0.029752,0.018329,9.365737
1912-01-05,0.007554,0.00494,0.002926,0.0,33.413748
1912-01-06,0.028553,0.020368,2.890041,0.0,6.00851
1912-01-07,0.000307,0.000339,0.006272,0.0,1.084158
1912-01-08,0.000251,0.000277,5.057152,0.0,0.539016
1912-01-09,0.514263,0.276075,6.889963,0.37944,4.620375
1912-01-10,0.028202,0.028752,0.496384,0.009131,23.71074
1912-01-11,1.290089,0.924723,0.017706,0.0,2.354127
1912-01-12,0.0,0.0,3.924817,0.0,0.0
1912-01-13,4e-06,5e-06,0.17863,0.0,0.096395
1912-01-14,0.055082,0.041011,0.251627,0.0,0.530895
1912-01-15,0.690619,0.542052,0.0,0.661525,0.416194
1912-01-16,4.527127,4.699379,0.0,0.268643,0.0
1912-01-17,0.002898,0.00194,0.0,0.0,0.0
1912-01-18,0.0,0.0,0.0,0.0,0.018458
1912-01-19,0.067901,0.058498,18.291875,0.0,0.033017
1912-01-20,0.187431,0.191324,0.0,1.370191,0.0
1912-01-21,6.900896,7.124611,0.00054,0.0,0.090271
1912-01-22,0.0,0.0,0.001598,0.0,0.300876
1912-01-23,5e-06,6e-06,0.0,0.0,0.003095
1912-01-24,5.4e-05,6e-05,0.0,0.0,0.001924
1912-01-25,0.000163,0.000172,6.7e-05,0.0,0.292418
1912-01-26,0.0,0.0,1.32806,0.0,18.774128
1912-01-27,0.000152,0.000168,6.145163,0.0,9.893552
1912-01-28,1.099689,0.579649,8.776801,0.0,26.50606
1912-01-29,4.478039,3.818983,1.358258,0.0,1.985424
1912-01-30,0.275979,0.239968,0.0,0.0,2.918281
1912-01-31,0.011479,0.012555,0.000134,0.0,0.032382
1912-02-01,0.0,0.0,0.000535,0.0,0.068883
1912-02-02,0.005915,0.004341,4.4e-05,0.0,0.10964
1912-02-03,0.0,0.0,0.002271,0.0,0.025819
1912-02-04,0.319632,0.180459,0.203079,0.0,0.002928
1912-02-05,2.492411,2.563505,0.882202,0.0,10.31738
1912-02-06,2.195594,2.282385,4.816544,0.57191,0.670929
1912-02-07,0.1129,0.097564,0.0,3.932572,0.004953
1912-02-08,7.5e-05,8.3e-05,3.842864,0.0,0.008488
1912-02-09,0.088992,0.098227,3.165098,1.623568,0.040502
1912-02-10,5.692362,5.684056,3.586752,7.221123,11.173106
1912-02-11,0.192666,0.119355,16.986407,1.185181,11.166384
1912-02-12,2.70208,2.827858,0.939478,0.006075,0.0
1912-02-13,1.290985,1.343086,6.38825,4.327513,15.722013
1912-02-14,10.988745,11.250818,6.007101,9.340146,6.799512
1912-02-15,2.942704,3.167707,1.772108,11.21672,0.0
1912-02-16,6.695432,6.394906,2.344326,15.279762,24.701972
1912-02-17,4.614893,4.045497,5.414083,29.771351,2.232149
1912-02-18,9.389926,9.667575,0.92617,11.213263,1.653657
1912-02-19,54.016528,55.741515,2.113557,17.43493,2.433847
1912-02-20,1.59447,1.389232,0.009663,3.767011,0.025171
1912-02-21,1.672683,1.553982,0.298155,0.085558,0.131833
1912-02-22,2.551006,2.160366,0.041598,0.0,0.274716
1912-02-23,6.2e-05,6.2e-05,1e-05,0.0,0.000393
1912-02-24,0.162729,0.160306,4.185344,2.964925,2.676373
1912-02-25,2.239919,1.905251,8.116477,10.638158,0.680252
1912-02-26,14.91123,14.207433,1.08447,9.396161,6.591632
1912-02-27,17.608143,17.281687,0.056465,17.964997,0.200122
1912-02-28,3.117776,3.26742,0.239285,0.09165,28.287064
1912-02-29,0.016917,0.018672,6.085238,0.933012,0.921558
1912-03-01,0.501193,0.280815,0.934983,0.0,0.0
1912-03-02,0.0,0.0,0.0,0.0,0.524367
1912-03-03,0.0,0.0,0.017188,0.0,4.227647
1912-03-04,0.000551,0.000594,0.45656,0.0,1.366499
1912-03-05,1.625262,1.014493,4.342873,9.7e-05,4.302031
1912-03-06,0.354454,0.355976,2.682098,9.012093,0.316629
1912-03-07,0.109523,0.060406,0.450608,0.0,4.873724
1912-03-08,4.754441,4.976429,3.131357,1.433642,9.885995
1912-03-09,0.885509,0.921541,0.000128,0.02203,8.188947
1912-03-10,5.41957,5.060844,2.066147,5.89782,5.752744
1912-03-11,4.664089,3.624533,73.210126,0.007561,27.884819
1912-03-12,2.764679,2.850271,4.714811,0.203145,14.111931
1912-03-13,12.449392,10.841335,0.000248,8.581608,17.205876
1912-03-14,5.882114,4.465973,0.0,0.0,0.01209
1912-03-15,0.10364,0.114395,0.002457,1.614948,0.094464
1912-03-16,1.3039,1.113298,0.000378,0.0,10.704942
1912-03-17,0.000119,0.000127,0.002261,0.0,0.221766
1912-03-18,0.0,0.0,6.7e-05,0.0,0.017232
1912-03-19,0.0,0.0,0.0,0.0,0.0
1912-03-20,0.0,0.0,0.0,0.0,0.0
1912-03-21,0.0,0.0,0.0,0.0,0.0
1912-03-22,0.0,0.0,0.0,0.0,0.009724
1912-03-23,0.0,0.0,0.000835,0.0,0.991555
1912-03-24,8.6e-05,8.8e-05,1e-05,0.0,0.132044
1912-03-25,0.075708,0.05271,0.0,0.0,0.010307
1912-03-26,0.0,0.0,0.0,0.0,0.0
1912-03-27,0.0,0.0,0.0,0.0,0.0
1912-03-28,0.0,0.0,0.0,0.0,0.0
1912-03-29,0.0,0.0,1.374361,0.0,0.0
1912-03-30,0.0,0.0,0.000422,0.0,0.012212
1912-03-31,0.0,0.0,0.0,0.0,0.0
1912-04-01,0.0,0.0,0.0,0.0,0.000666
1912-04-02,0.0,0.0,0.0,0.0,0.0
1912-04-03,0.0,0.0,0.0,0.0,0.001086
1912-04-04,0.0,0.0,0.000558,0.0,0.004645
1912-04-05,0.0,0.0,0.0,0.0,0.005644
1912-04-06,0.0,0.0,0.008364,0.0,0.272804
1912-04-07,0.032376,0.035736,0.009873,0.0,0.569507
1912-04-08,0.0,0.0,0.0,0.000265,0.182057
1912-04-09,0.0,0.0,9.8e-05,0.0,0.011398
1912-04-10,0.0,0.0,3e-06,0.0,0.003699
1912-04-11,0.0,0.0,0.002168,0.0,0.009073
1912-04-12,0.0,0.0,0.004933,0.0,0.02059
1912-04-13,0.0,0.0,0.0,0.0,0.000116
1912-04-14,0.0,0.0,0.001258,0.0,0.008223
1912-04-15,0.0,0.0,0.002236,0.0,0.022888
1912-04-16,0.0,0.0,0.002325,0.0,0.053947
1912-04-17,0.0,0.0,0.001206,0.0,0.012915
1912-04-18,0.0,0.0,4.1e-05,0.0,0.004706
1912-04-19,0.0,0.0,0.0,0.0,0.000151
1912-04-20,0.0,0.0,0.0,0.0,0.0
1912-04-21,0.0,0.0,0.0,0.0,0.00163
